frame.number,frame.time,frame.time_delta,frame.len,mac-lte.rnti,mac-lte.direction
379,Jun 17 2019 12:38:13.325086000 MST,0.029134000,548,70,0
380,Jun 17 2019 12:38:13.337987000 MST,0.012901000,72,70,1
381,Jun 17 2019 12:38:13.365005000 MST,0.027018000,548,70,0
382,Jun 17 2019 12:38:13.397959000 MST,0.032954000,764,70,1
383,Jun 17 2019 12:38:13.399019000 MST,0.001060000,128,70,1
384,Jun 17 2019 12:38:13.411973000 MST,0.012954000,72,70,1
385,Jun 17 2019 12:38:13.424978000 MST,0.013005000,548,70,0
386,Jun 17 2019 12:38:13.502997000 MST,0.078019000,88,70,1
387,Jun 17 2019 12:38:13.525057000 MST,0.022060000,548,70,0
388,Jun 17 2019 12:38:13.605081000 MST,0.080024000,548,70,0
389,Jun 17 2019 12:38:13.647964000 MST,0.042883000,88,70,1
390,Jun 17 2019 12:38:13.663035000 MST,0.015071000,72,70,1
391,Jun 17 2019 12:38:13.665877000 MST,0.002842000,1398,70,1
392,Jun 17 2019 12:38:13.666943000 MST,0.001066000,764,70,1
393,Jun 17 2019 12:38:13.685090000 MST,0.018147000,548,70,0
394,Jun 17 2019 12:38:13.704959000 MST,0.019869000,548,70,0
395,Jun 17 2019 12:38:13.727987000 MST,0.023028000,72,70,1
396,Jun 17 2019 12:38:13.729930000 MST,0.001943000,3557,70,1
397,Jun 17 2019 12:38:13.730993000 MST,0.001063000,2307,70,1
398,Jun 17 2019 12:38:13.764934000 MST,0.033941000,548,70,0
399,Jun 17 2019 12:38:13.808015000 MST,0.043081000,1446,70,1
400,Jun 17 2019 12:38:13.844972000 MST,0.036957000,548,70,0
401,Jun 17 2019 12:38:13.845967000 MST,0.000995000,78,70,1
402,Jun 17 2019 12:38:13.847031000 MST,0.001064000,120,70,1
403,Jun 17 2019 12:38:13.885051000 MST,0.038020000,548,70,0
404,Jun 17 2019 12:38:13.904922000 MST,0.019871000,548,70,0
405,Jun 17 2019 12:38:13.945022000 MST,0.040100000,548,70,0
406,Jun 17 2019 12:38:13.947992000 MST,0.002970000,128,70,1
407,Jun 17 2019 12:38:13.984944000 MST,0.036952000,548,70,0
408,Jun 17 2019 12:38:13.993958000 MST,0.009014000,64,70,0
409,Jun 17 2019 12:38:14.061903000 MST,0.067945000,72,70,1
410,Jun 17 2019 12:38:14.085025000 MST,0.023122000,548,70,0
411,Jun 17 2019 12:38:14.085027000 MST,0.000002000,72,70,1
412,Jun 17 2019 12:38:14.179005000 MST,0.093978000,340,70,1
413,Jun 17 2019 12:38:14.182025000 MST,0.003020000,3978,70,1
414,Jun 17 2019 12:38:14.182910000 MST,0.000885000,3978,70,1
415,Jun 17 2019 12:38:14.183974000 MST,0.001064000,3978,70,1
416,Jun 17 2019 12:38:14.185034000 MST,0.001060000,232,70,1
417,Jun 17 2019 12:38:14.221940000 MST,0.036906000,72,70,1
418,Jun 17 2019 12:38:14.223020000 MST,0.001080000,120,70,1
419,Jun 17 2019 12:38:14.225012000 MST,0.001992000,548,70,0
420,Jun 17 2019 12:38:14.248022000 MST,0.023010000,160,70,1
421,Jun 17 2019 12:38:14.264930000 MST,0.016908000,548,70,0
422,Jun 17 2019 12:38:14.284985000 MST,0.020055000,548,70,0
423,Jun 17 2019 12:38:14.295045000 MST,0.010060000,176,70,1
424,Jun 17 2019 12:38:14.365009000 MST,0.069964000,548,70,0
425,Jun 17 2019 12:38:14.404874000 MST,0.039865000,100,70,1
426,Jun 17 2019 12:38:14.445036000 MST,0.040162000,548,70,0
427,Jun 17 2019 12:38:14.457930000 MST,0.012894000,88,70,1
428,Jun 17 2019 12:38:14.484952000 MST,0.027022000,548,70,0
429,Jun 17 2019 12:38:14.498022000 MST,0.013070000,72,70,1
430,Jun 17 2019 12:38:14.523040000 MST,0.025018000,1398,70,1
431,Jun 17 2019 12:38:14.523929000 MST,0.000889000,1206,70,1
432,Jun 17 2019 12:38:14.545102000 MST,0.021173000,548,70,0
433,Jun 17 2019 12:38:14.585020000 MST,0.039918000,548,70,0
434,Jun 17 2019 12:38:14.597920000 MST,0.012900000,484,70,1
435,Jun 17 2019 12:38:14.624936000 MST,0.027016000,548,70,0
436,Jun 17 2019 12:38:14.634015000 MST,0.009079000,886,70,0
437,Jun 17 2019 12:38:14.646888000 MST,0.012873000,120,70,1
438,Jun 17 2019 12:38:14.663919000 MST,0.017031000,160,70,1
439,Jun 17 2019 12:38:14.665049000 MST,0.001130000,548,70,0
440,Jun 17 2019 12:38:14.704954000 MST,0.039905000,548,70,0
441,Jun 17 2019 12:38:14.718032000 MST,0.013078000,88,70,1
442,Jun 17 2019 12:38:14.720871000 MST,0.002839000,72,70,1
443,Jun 17 2019 12:38:14.745055000 MST,0.024184000,548,70,0
444,Jun 17 2019 12:38:14.757956000 MST,0.012901000,72,70,1
445,Jun 17 2019 12:38:14.784929000 MST,0.026973000,2784,70,1
446,Jun 17 2019 12:38:14.786879000 MST,0.001950000,484,70,1
447,Jun 17 2019 12:38:14.811008000 MST,0.024129000,1078,70,1
448,Jun 17 2019 12:38:14.811895000 MST,0.000887000,1398,70,1
449,Jun 17 2019 12:38:14.812958000 MST,0.001063000,232,70,1
450,Jun 17 2019 12:38:14.814022000 MST,0.001064000,660,70,1
451,Jun 17 2019 12:38:14.825076000 MST,0.011054000,548,70,0
452,Jun 17 2019 12:38:14.837977000 MST,0.012901000,364,70,1
453,Jun 17 2019 12:38:14.844944000 MST,0.006967000,548,70,0
454,Jun 17 2019 12:38:14.856976000 MST,0.012032000,72,70,1
455,Jun 17 2019 12:38:14.864996000 MST,0.008020000,548,70,0
456,Jun 17 2019 12:38:14.874024000 MST,0.009028000,208,70,0
457,Jun 17 2019 12:38:14.911965000 MST,0.037941000,500,70,1
458,Jun 17 2019 12:38:14.965065000 MST,0.053100000,548,70,0
459,Jun 17 2019 12:38:15.325081000 MST,0.360016000,548,70,0
460,Jun 17 2019 12:38:15.334015000 MST,0.008934000,1398,70,0
461,Jun 17 2019 12:38:15.347023000 MST,0.013008000,128,70,1
462,Jun 17 2019 12:38:15.490934000 MST,0.143911000,1707,70,1
463,Jun 17 2019 12:38:15.492002000 MST,0.001068000,1398,70,1
464,Jun 17 2019 12:38:15.492871000 MST,0.000869000,1302,70,1
465,Jun 17 2019 12:38:15.493932000 MST,0.001061000,1398,70,1
466,Jun 17 2019 12:38:15.494997000 MST,0.001065000,1398,70,1
467,Jun 17 2019 12:38:15.496968000 MST,0.001971000,1542,70,1
468,Jun 17 2019 12:38:15.525046000 MST,0.028078000,548,70,0
469,Jun 17 2019 12:38:15.536905000 MST,0.011859000,72,70,1
470,Jun 17 2019 12:38:15.805033000 MST,0.268128000,548,70,0
471,Jun 17 2019 12:38:15.819877000 MST,0.014844000,176,70,1
472,Jun 17 2019 12:38:15.945015000 MST,0.125138000,548,70,0
473,Jun 17 2019 12:38:16.114940000 MST,0.169925000,176,70,1
474,Jun 17 2019 12:38:16.424970000 MST,0.310030000,548,70,0
475,Jun 17 2019 12:38:16.465091000 MST,0.040121000,548,70,0
476,Jun 17 2019 12:38:16.465897000 MST,0.000806000,256,70,1
477,Jun 17 2019 12:38:16.504981000 MST,0.039084000,548,70,0
478,Jun 17 2019 12:38:16.514869000 MST,0.009888000,136,70,1
479,Jun 17 2019 12:38:16.517896000 MST,0.003027000,88,70,1
480,Jun 17 2019 12:38:16.545092000 MST,0.027196000,548,70,0
481,Jun 17 2019 12:38:16.557982000 MST,0.012890000,72,70,1
482,Jun 17 2019 12:38:16.583891000 MST,0.025909000,2784,70,1
483,Jun 17 2019 12:38:16.586014000 MST,0.002123000,1206,70,1
484,Jun 17 2019 12:38:16.605065000 MST,0.019051000,548,70,0
485,Jun 17 2019 12:38:16.644971000 MST,0.039906000,548,70,0
486,Jun 17 2019 12:38:16.658937000 MST,0.013966000,128,70,1
487,Jun 17 2019 12:38:16.685067000 MST,0.026130000,548,70,0
488,Jun 17 2019 12:38:16.693958000 MST,0.008891000,732,70,0
489,Jun 17 2019 12:38:16.745039000 MST,0.051081000,548,70,0
490,Jun 17 2019 12:38:16.745883000 MST,0.000844000,72,70,1
491,Jun 17 2019 12:38:16.749959000 MST,0.004076000,1078,70,1
492,Jun 17 2019 12:38:16.757984000 MST,0.008025000,88,70,1
493,Jun 17 2019 12:38:16.784974000 MST,0.026990000,548,70,0
494,Jun 17 2019 12:38:16.797869000 MST,0.012895000,72,70,1
495,Jun 17 2019 12:38:16.825012000 MST,0.027143000,2784,70,1
496,Jun 17 2019 12:38:16.830865000 MST,0.005853000,1014,70,1
497,Jun 17 2019 12:38:16.844939000 MST,0.014074000,548,70,0
498,Jun 17 2019 12:38:16.905081000 MST,0.060142000,548,70,0
499,Jun 17 2019 12:38:16.917984000 MST,0.012903000,364,70,1
500,Jun 17 2019 12:38:16.945003000 MST,0.027019000,548,70,0
501,Jun 17 2019 12:38:16.957043000 MST,0.012040000,240,70,1
502,Jun 17 2019 12:38:17.025023000 MST,0.067980000,548,70,0
503,Jun 17 2019 12:38:19.725025000 MST,2.700002000,548,70,0
504,Jun 17 2019 12:38:19.734037000 MST,0.009012000,268,70,0
505,Jun 17 2019 12:38:19.745877000 MST,0.011840000,72,70,1
506,Jun 17 2019 12:38:19.746925000 MST,0.001048000,88,70,1
507,Jun 17 2019 12:38:19.784043000 MST,0.037118000,1398,70,1
508,Jun 17 2019 12:38:19.784942000 MST,0.000899000,548,70,0
509,Jun 17 2019 12:38:19.785998000 MST,0.001056000,1398,70,1
510,Jun 17 2019 12:38:19.786872000 MST,0.000874000,1446,70,1
511,Jun 17 2019 12:38:19.787942000 MST,0.001070000,108,70,1
512,Jun 17 2019 12:38:19.797871000 MST,0.009929000,72,70,1
513,Jun 17 2019 12:38:19.823930000 MST,0.026059000,2784,70,1
514,Jun 17 2019 12:38:19.825044000 MST,0.001114000,548,70,0
515,Jun 17 2019 12:38:19.825882000 MST,0.000838000,1206,70,1
516,Jun 17 2019 12:38:19.844924000 MST,0.019042000,548,70,0
517,Jun 17 2019 12:38:19.864996000 MST,0.020072000,548,70,0
518,Jun 17 2019 12:38:19.877008000 MST,0.012012000,128,70,1
519,Jun 17 2019 12:38:19.905084000 MST,0.028076000,548,70,0
520,Jun 17 2019 12:38:19.913944000 MST,0.008860000,208,70,0
521,Jun 17 2019 12:38:19.958953000 MST,0.045009000,764,70,1
522,Jun 17 2019 12:38:19.960015000 MST,0.001062000,108,70,1
523,Jun 17 2019 12:38:19.984908000 MST,0.024893000,548,70,0
524,Jun 17 2019 12:38:20.665007000 MST,0.680099000,548,70,0
525,Jun 17 2019 12:38:20.677898000 MST,0.012891000,88,70,1
526,Jun 17 2019 12:38:20.704924000 MST,0.027026000,548,70,0
527,Jun 17 2019 12:38:20.718036000 MST,0.013112000,284,70,1
528,Jun 17 2019 12:38:20.745024000 MST,0.026988000,548,70,0
529,Jun 17 2019 12:38:20.796966000 MST,0.051942000,72,70,1
530,Jun 17 2019 12:38:20.825038000 MST,0.028072000,548,70,0
531,Jun 17 2019 12:38:20.833876000 MST,0.008838000,128,70,0
532,Jun 17 2019 12:38:20.845969000 MST,0.012093000,72,70,1
533,Jun 17 2019 12:38:20.939961000 MST,0.093992000,886,70,1
534,Jun 17 2019 12:38:20.941912000 MST,0.001951000,1398,70,1
535,Jun 17 2019 12:38:20.942976000 MST,0.001064000,732,70,1
536,Jun 17 2019 12:38:20.965031000 MST,0.022055000,548,70,0
537,Jun 17 2019 12:38:20.976929000 MST,0.011898000,72,70,1
538,Jun 17 2019 12:38:21.004947000 MST,0.028018000,548,70,0
539,Jun 17 2019 12:38:21.724971000 MST,0.720024000,548,70,0
540,Jun 17 2019 12:38:21.737004000 MST,0.012033000,88,70,1
541,Jun 17 2019 12:38:21.765059000 MST,0.028055000,548,70,0
542,Jun 17 2019 12:38:21.777965000 MST,0.012906000,284,70,1
543,Jun 17 2019 12:38:21.804980000 MST,0.027015000,548,70,0
544,Jun 17 2019 12:38:21.856932000 MST,0.051952000,72,70,1
545,Jun 17 2019 12:38:21.885029000 MST,0.028097000,548,70,0
546,Jun 17 2019 12:38:21.894017000 MST,0.008988000,128,70,0
547,Jun 17 2019 12:38:21.906959000 MST,0.012942000,72,70,1
548,Jun 17 2019 12:38:21.982007000 MST,0.075048000,660,70,1
549,Jun 17 2019 12:38:21.982907000 MST,0.000900000,1542,70,1
550,Jun 17 2019 12:38:21.984845000 MST,0.001938000,822,70,1
551,Jun 17 2019 12:38:22.004955000 MST,0.020110000,548,70,0
552,Jun 17 2019 12:38:22.016973000 MST,0.012018000,128,70,1
553,Jun 17 2019 12:38:22.024996000 MST,0.008023000,548,70,0
554,Jun 17 2019 12:38:22.037021000 MST,0.012025000,72,70,1
555,Jun 17 2019 12:38:22.045040000 MST,0.008019000,548,70,0
556,Jun 17 2019 12:38:22.325039000 MST,0.279999000,548,70,0
557,Jun 17 2019 12:38:22.364901000 MST,0.039862000,284,70,1
558,Jun 17 2019 12:38:22.424922000 MST,0.060021000,548,70,0
559,Jun 17 2019 12:38:22.438000000 MST,0.013078000,88,70,1
560,Jun 17 2019 12:38:22.465020000 MST,0.027020000,548,70,0
561,Jun 17 2019 12:38:22.504952000 MST,0.039932000,548,70,0
562,Jun 17 2019 12:38:22.517856000 MST,0.012904000,284,70,1
563,Jun 17 2019 12:38:22.545053000 MST,0.027197000,548,70,0
564,Jun 17 2019 12:38:22.557946000 MST,0.012893000,240,70,1
565,Jun 17 2019 12:38:22.584973000 MST,0.027027000,548,70,0
566,Jun 17 2019 12:38:22.637962000 MST,0.052989000,72,70,1
567,Jun 17 2019 12:38:23.004946000 MST,0.366984000,548,70,0
568,Jun 17 2019 12:38:23.017841000 MST,0.012895000,88,70,1
569,Jun 17 2019 12:38:23.045039000 MST,0.027198000,548,70,0
570,Jun 17 2019 12:38:23.057939000 MST,0.012900000,72,70,1
571,Jun 17 2019 12:38:23.082970000 MST,0.025031000,1398,70,1
572,Jun 17 2019 12:38:23.083846000 MST,0.000876000,1398,70,1
573,Jun 17 2019 12:38:23.084927000 MST,0.001081000,1206,70,1
574,Jun 17 2019 12:38:23.105015000 MST,0.020088000,548,70,0
575,Jun 17 2019 12:38:23.144940000 MST,0.039925000,548,70,0
576,Jun 17 2019 12:38:23.157839000 MST,0.012899000,364,70,1
577,Jun 17 2019 12:38:23.185034000 MST,0.027195000,548,70,0
578,Jun 17 2019 12:38:23.193923000 MST,0.008889000,732,70,0
579,Jun 17 2019 12:38:23.246905000 MST,0.052982000,72,70,1
580,Jun 17 2019 12:38:23.252932000 MST,0.006027000,1398,70,1
581,Jun 17 2019 12:38:23.253997000 MST,0.001065000,1398,70,1
582,Jun 17 2019 12:38:23.254903000 MST,0.000906000,1398,70,1
583,Jun 17 2019 12:38:23.255981000 MST,0.001078000,388,70,1
584,Jun 17 2019 12:38:23.256850000 MST,0.000869000,2784,70,1
585,Jun 17 2019 12:38:23.259855000 MST,0.003005000,2784,70,1
586,Jun 17 2019 12:38:23.261997000 MST,0.002142000,1398,70,1
587,Jun 17 2019 12:38:23.262887000 MST,0.000890000,1398,70,1
588,Jun 17 2019 12:38:23.265014000 MST,0.002127000,2784,70,1
589,Jun 17 2019 12:38:23.267861000 MST,0.002847000,2784,70,1
590,Jun 17 2019 12:38:23.284936000 MST,0.017075000,548,70,0
591,Jun 17 2019 12:38:23.296969000 MST,0.012033000,1398,70,1
592,Jun 17 2019 12:38:23.297999000 MST,0.001030000,1398,70,1
593,Jun 17 2019 12:38:23.299970000 MST,0.001971000,2784,70,1
594,Jun 17 2019 12:38:23.302968000 MST,0.002998000,2784,70,1
595,Jun 17 2019 12:38:23.304954000 MST,0.001986000,2784,70,1
596,Jun 17 2019 12:38:23.306875000 MST,0.001921000,1398,70,1
597,Jun 17 2019 12:38:23.307959000 MST,0.001084000,1398,70,1
598,Jun 17 2019 12:38:23.309005000 MST,0.001046000,1398,70,1
599,Jun 17 2019 12:38:23.309889000 MST,0.000884000,1398,70,1
600,Jun 17 2019 12:38:23.311841000 MST,0.001952000,2784,70,1
601,Jun 17 2019 12:38:23.313969000 MST,0.002128000,2784,70,1
602,Jun 17 2019 12:38:23.315940000 MST,0.001971000,2784,70,1
603,Jun 17 2019 12:38:23.317915000 MST,0.001975000,1398,70,1
604,Jun 17 2019 12:38:23.318937000 MST,0.001022000,1398,70,1
605,Jun 17 2019 12:38:23.320041000 MST,0.001104000,1398,70,1
606,Jun 17 2019 12:38:23.320889000 MST,0.000848000,1398,70,1
607,Jun 17 2019 12:38:23.322841000 MST,0.001952000,2784,70,1
608,Jun 17 2019 12:38:23.325023000 MST,0.002182000,548,70,0
609,Jun 17 2019 12:38:23.325027000 MST,0.000004000,2307,70,1
610,Jun 17 2019 12:38:23.344893000 MST,0.019866000,548,70,0
611,Jun 17 2019 12:38:23.804981000 MST,0.460088000,548,70,0
612,Jun 17 2019 12:38:23.814019000 MST,0.009038000,548,70,0
613,Jun 17 2019 12:38:23.864904000 MST,0.050885000,532,70,1
614,Jun 17 2019 12:38:23.865973000 MST,0.001069000,886,70,1
615,Jun 17 2019 12:38:23.866843000 MST,0.000870000,108,70,1
616,Jun 17 2019 12:38:23.884997000 MST,0.018154000,548,70,0
617,Jun 17 2019 12:38:23.984883000 MST,0.099886000,548,70,0
618,Jun 17 2019 12:38:24.023868000 MST,0.038985000,136,70,1
619,Jun 17 2019 12:38:24.045028000 MST,0.021160000,548,70,0
620,Jun 17 2019 12:38:24.057934000 MST,0.012906000,88,70,1
621,Jun 17 2019 12:38:24.084966000 MST,0.027032000,548,70,0
622,Jun 17 2019 12:38:24.097856000 MST,0.012890000,72,70,1
623,Jun 17 2019 12:38:24.123947000 MST,0.026091000,2784,70,1
624,Jun 17 2019 12:38:24.124879000 MST,0.000932000,548,70,0
625,Jun 17 2019 12:38:24.125892000 MST,0.001013000,128,70,1
626,Jun 17 2019 12:38:24.134029000 MST,0.008137000,1707,70,0
627,Jun 17 2019 12:38:24.135088000 MST,0.001059000,1707,70,0
628,Jun 17 2019 12:38:24.135965000 MST,0.000877000,1707,70,0
629,Jun 17 2019 12:38:24.137023000 MST,0.001058000,1542,70,0
630,Jun 17 2019 12:38:24.138095000 MST,0.001072000,1707,70,0
631,Jun 17 2019 12:38:24.138975000 MST,0.000880000,1707,70,0
632,Jun 17 2019 12:38:24.140050000 MST,0.001075000,1707,70,0
633,Jun 17 2019 12:38:24.141110000 MST,0.001060000,1707,70,0
634,Jun 17 2019 12:38:24.141923000 MST,0.000813000,790,70,0
635,Jun 17 2019 12:38:24.143059000 MST,0.001136000,1707,70,0
636,Jun 17 2019 12:38:24.144121000 MST,0.001062000,1707,70,0
637,Jun 17 2019 12:38:24.145010000 MST,0.000889000,1707,70,0
638,Jun 17 2019 12:38:24.146095000 MST,0.001085000,1707,70,0
639,Jun 17 2019 12:38:24.146971000 MST,0.000876000,1707,70,0
640,Jun 17 2019 12:38:24.146978000 MST,0.000007000,72,70,1
641,Jun 17 2019 12:38:24.148063000 MST,0.001085000,1707,70,0
642,Jun 17 2019 12:38:24.148067000 MST,0.000004000,128,70,1
643,Jun 17 2019 12:38:24.149089000 MST,0.001022000,1707,70,0
644,Jun 17 2019 12:38:24.149093000 MST,0.000004000,72,70,1
645,Jun 17 2019 12:38:24.149833000 MST,0.000740000,72,70,1
646,Jun 17 2019 12:38:24.150909000 MST,0.001076000,128,70,1
647,Jun 17 2019 12:38:24.152857000 MST,0.001948000,128,70,1
648,Jun 17 2019 12:38:24.153920000 MST,0.001063000,72,70,1
649,Jun 17 2019 12:38:24.164972000 MST,0.011052000,548,70,0
650,Jun 17 2019 12:38:24.174192000 MST,0.009220000,1707,70,0
651,Jun 17 2019 12:38:24.174904000 MST,0.000712000,500,70,0
652,Jun 17 2019 12:38:24.177881000 MST,0.002977000,128,70,1
653,Jun 17 2019 12:38:24.183065000 MST,0.005184000,1707,70,0
654,Jun 17 2019 12:38:24.186923000 MST,0.003858000,128,70,1
655,Jun 17 2019 12:38:24.204954000 MST,0.018031000,548,70,0
656,Jun 17 2019 12:38:24.213905000 MST,0.008951000,72,70,0
657,Jun 17 2019 12:38:24.222972000 MST,0.009067000,332,70,0
658,Jun 17 2019 12:38:24.230926000 MST,0.007954000,1398,70,1
659,Jun 17 2019 12:38:24.232009000 MST,0.001083000,1398,70,1
660,Jun 17 2019 12:38:24.232878000 MST,0.000869000,1851,70,1
661,Jun 17 2019 12:38:24.233958000 MST,0.001080000,2784,70,1
662,Jun 17 2019 12:38:24.234828000 MST,0.000870000,1398,70,1
663,Jun 17 2019 12:38:24.235894000 MST,0.001066000,1398,70,1
664,Jun 17 2019 12:38:24.236975000 MST,0.001081000,2784,70,1
665,Jun 17 2019 12:38:24.238948000 MST,0.001973000,2784,70,1
666,Jun 17 2019 12:38:24.240013000 MST,0.001065000,2784,70,1
667,Jun 17 2019 12:38:24.241966000 MST,0.001953000,2784,70,1
668,Jun 17 2019 12:38:24.243029000 MST,0.001063000,2784,70,1
669,Jun 17 2019 12:38:24.244983000 MST,0.001954000,2784,70,1
670,Jun 17 2019 12:38:24.245833000 MST,0.000850000,1398,70,1
671,Jun 17 2019 12:38:24.246936000 MST,0.001103000,1398,70,1
672,Jun 17 2019 12:38:24.247999000 MST,0.001063000,2784,70,1
673,Jun 17 2019 12:38:24.248877000 MST,0.000878000,1398,70,1
674,Jun 17 2019 12:38:24.249947000 MST,0.001070000,1398,70,1
675,Jun 17 2019 12:38:24.251012000 MST,0.001065000,2784,70,1
676,Jun 17 2019 12:38:24.252965000 MST,0.001953000,2784,70,1
677,Jun 17 2019 12:38:24.254023000 MST,0.001058000,2784,70,1
678,Jun 17 2019 12:38:24.255963000 MST,0.001940000,2784,70,1
679,Jun 17 2019 12:38:24.256871000 MST,0.000908000,822,70,1
680,Jun 17 2019 12:38:24.265049000 MST,0.008178000,548,70,0
681,Jun 17 2019 12:38:24.265881000 MST,0.000832000,72,70,1
682,Jun 17 2019 12:38:24.273905000 MST,0.008024000,404,70,0
683,Jun 17 2019 12:38:24.275992000 MST,0.002087000,1158,70,1
684,Jun 17 2019 12:38:24.282981000 MST,0.006989000,660,70,0
685,Jun 17 2019 12:38:24.304966000 MST,0.021985000,548,70,0
686,Jun 17 2019 12:38:24.317871000 MST,0.012905000,72,70,1
687,Jun 17 2019 12:38:24.325032000 MST,0.007161000,548,70,0
688,Jun 17 2019 12:38:24.337918000 MST,0.012886000,88,70,1
689,Jun 17 2019 12:38:24.344898000 MST,0.006980000,548,70,0
690,Jun 17 2019 12:38:24.364954000 MST,0.020056000,548,70,0
691,Jun 17 2019 12:38:24.377839000 MST,0.012885000,72,70,1
692,Jun 17 2019 12:38:24.378902000 MST,0.001063000,232,70,1
693,Jun 17 2019 12:38:24.405035000 MST,0.026133000,548,70,0
694,Jun 17 2019 12:38:24.456983000 MST,0.051948000,72,70,1
695,Jun 17 2019 12:38:24.484886000 MST,0.027903000,548,70,0
696,Jun 17 2019 12:38:24.493892000 MST,0.009006000,72,70,0
697,Jun 17 2019 12:38:24.502958000 MST,0.009066000,332,70,0
698,Jun 17 2019 12:38:24.505957000 MST,0.002999000,72,70,1
699,Jun 17 2019 12:38:24.554918000 MST,0.048961000,1158,70,1
700,Jun 17 2019 12:38:24.584959000 MST,0.030041000,548,70,0
701,Jun 17 2019 12:38:24.596976000 MST,0.012017000,72,70,1
702,Jun 17 2019 12:38:24.605004000 MST,0.008028000,548,70,0
703,Jun 17 2019 12:38:24.624868000 MST,0.019864000,548,70,0
704,Jun 17 2019 12:38:24.637949000 MST,0.013081000,88,70,1
705,Jun 17 2019 12:38:24.664966000 MST,0.027017000,548,70,0
706,Jun 17 2019 12:38:24.677878000 MST,0.012912000,284,70,1
707,Jun 17 2019 12:38:24.704893000 MST,0.027015000,548,70,0
708,Jun 17 2019 12:38:24.757892000 MST,0.052999000,72,70,1
709,Jun 17 2019 12:38:24.784911000 MST,0.027019000,548,70,0
710,Jun 17 2019 12:38:24.789829000 MST,0.004918000,200,70,1
711,Jun 17 2019 12:38:24.793923000 MST,0.004094000,72,70,0
712,Jun 17 2019 12:38:24.802991000 MST,0.009068000,332,70,0
713,Jun 17 2019 12:38:24.815926000 MST,0.012935000,72,70,1
714,Jun 17 2019 12:38:24.825011000 MST,0.009085000,548,70,0
715,Jun 17 2019 12:38:24.865953000 MST,0.040942000,1158,70,1
716,Jun 17 2019 12:38:24.905030000 MST,0.039077000,548,70,0
717,Jun 17 2019 12:38:24.916897000 MST,0.011867000,72,70,1
718,Jun 17 2019 12:38:24.924923000 MST,0.008026000,548,70,0
719,Jun 17 2019 12:38:24.944959000 MST,0.020036000,548,70,0
720,Jun 17 2019 12:38:25.026878000 MST,0.081919000,72,70,1
721,Jun 17 2019 12:38:25.045024000 MST,0.018146000,548,70,0
722,Jun 17 2019 12:38:25.053954000 MST,0.008930000,1158,70,0
723,Jun 17 2019 12:38:25.104948000 MST,0.050994000,1350,70,1
724,Jun 17 2019 12:38:25.105853000 MST,0.000905000,2688,70,1
725,Jun 17 2019 12:38:25.106897000 MST,0.001044000,1350,70,1
726,Jun 17 2019 12:38:25.107967000 MST,0.001070000,2688,70,1
727,Jun 17 2019 12:38:25.108850000 MST,0.000883000,2688,70,1
728,Jun 17 2019 12:38:25.109914000 MST,0.001064000,2688,70,1
729,Jun 17 2019 12:38:25.110979000 MST,0.001065000,2688,70,1
730,Jun 17 2019 12:38:25.111867000 MST,0.000888000,1350,70,1
731,Jun 17 2019 12:38:25.112985000 MST,0.001118000,2688,70,1
732,Jun 17 2019 12:38:25.114025000 MST,0.001040000,1350,70,1
733,Jun 17 2019 12:38:25.114901000 MST,0.000876000,2688,70,1
734,Jun 17 2019 12:38:25.115981000 MST,0.001080000,2688,70,1
735,Jun 17 2019 12:38:25.116876000 MST,0.000895000,2688,70,1
736,Jun 17 2019 12:38:25.117952000 MST,0.001076000,2688,70,1
737,Jun 17 2019 12:38:25.119008000 MST,0.001056000,1350,70,1
738,Jun 17 2019 12:38:25.119869000 MST,0.000861000,1350,70,1
739,Jun 17 2019 12:38:25.122017000 MST,0.002148000,3197,70,1
740,Jun 17 2019 12:38:25.122895000 MST,0.000878000,2688,70,1
741,Jun 17 2019 12:38:25.124879000 MST,0.001984000,548,70,0
742,Jun 17 2019 12:38:25.133887000 MST,0.009008000,172,70,0
743,Jun 17 2019 12:38:25.142953000 MST,0.009066000,452,70,0
744,Jun 17 2019 12:38:25.152027000 MST,0.009074000,732,70,0
745,Jun 17 2019 12:38:25.255950000 MST,0.103923000,64,70,1
746,Jun 17 2019 12:38:25.259844000 MST,0.003894000,1398,70,1
747,Jun 17 2019 12:38:25.260905000 MST,0.001061000,2067,70,1
748,Jun 17 2019 12:38:25.284919000 MST,0.024014000,548,70,0
749,Jun 17 2019 12:38:25.304958000 MST,0.020039000,548,70,0
750,Jun 17 2019 12:38:25.384978000 MST,0.080020000,548,70,0
