frame.number,frame.time,frame.time_delta,frame.len,mac-lte.rnti,mac-lte.direction,Application
4790,Jul 26 2019 19:17:08.863644000 MST,0.00104,3557,70.0,1.0,amazon
4791,Jul 26 2019 19:17:08.864506000 MST,0.000862,2976,70.0,1.0,amazon
4792,Jul 26 2019 19:17:08.865573000 MST,0.001067,2784,70.0,1.0,amazon
4793,Jul 26 2019 19:17:08.867539000 MST,0.001966,3978,70.0,1.0,amazon
4794,Jul 26 2019 19:17:08.868601000 MST,0.001062,3978,70.0,1.0,amazon
4795,Jul 26 2019 19:17:08.869554000 MST,0.000953,790,70.0,0.0,amazon
4796,Jul 26 2019 19:17:08.869598000 MST,4.4e-05,3978,70.0,1.0,amazon
4797,Jul 26 2019 19:17:08.870537000 MST,0.000939,3978,70.0,1.0,amazon
4798,Jul 26 2019 19:17:08.871601000 MST,0.001064,3978,70.0,1.0,amazon
4799,Jul 26 2019 19:17:08.872484000 MST,0.000883,3978,70.0,1.0,amazon
4800,Jul 26 2019 19:17:08.873551000 MST,0.001067,3978,70.0,1.0,amazon
4801,Jul 26 2019 19:17:08.874590000 MST,0.001039,3677,70.0,1.0,amazon
4802,Jul 26 2019 19:17:08.875504000 MST,0.000914,1398,70.0,1.0,amazon
4803,Jul 26 2019 19:17:08.876592000 MST,0.001088,3978,70.0,1.0,amazon
4804,Jul 26 2019 19:17:08.877454000 MST,0.000862,3978,70.0,1.0,amazon
4805,Jul 26 2019 19:17:08.878533000 MST,0.001079,3978,70.0,1.0,amazon
4806,Jul 26 2019 19:17:08.879606000 MST,0.001073,3978,70.0,1.0,amazon
4807,Jul 26 2019 19:17:08.880469000 MST,0.000863,3978,70.0,1.0,amazon
4808,Jul 26 2019 19:17:08.881567000 MST,0.001098,3978,70.0,1.0,amazon
4809,Jul 26 2019 19:17:08.882616000 MST,0.001049,3978,70.0,1.0,amazon
4810,Jul 26 2019 19:17:08.883501000 MST,0.000885,3557,70.0,1.0,amazon
4811,Jul 26 2019 19:17:08.884580000 MST,0.001079,3978,70.0,1.0,amazon
4812,Jul 26 2019 19:17:08.885616000 MST,0.001036,3978,70.0,1.0,amazon
4813,Jul 26 2019 19:17:08.886498000 MST,0.000882,3978,70.0,1.0,amazon
4814,Jul 26 2019 19:17:08.887588000 MST,0.00109,3978,70.0,1.0,amazon
4815,Jul 26 2019 19:17:08.888458000 MST,0.00087,3978,70.0,1.0,amazon
4816,Jul 26 2019 19:17:08.889529000 MST,0.001071,3978,70.0,1.0,amazon
4817,Jul 26 2019 19:17:08.890584000 MST,0.001055,3978,70.0,1.0,amazon
4818,Jul 26 2019 19:17:08.891549000 MST,0.000965,548,70.0,0.0,amazon
4819,Jul 26 2019 19:17:08.891587000 MST,3.8e-05,3978,70.0,1.0,amazon
4820,Jul 26 2019 19:17:08.892571000 MST,0.000984,3978,70.0,1.0,amazon
4821,Jul 26 2019 19:17:08.893627000 MST,0.001056,3978,70.0,1.0,amazon
4822,Jul 26 2019 19:17:08.894495000 MST,0.000868,3978,70.0,1.0,amazon
4823,Jul 26 2019 19:17:08.895562000 MST,0.001067,3978,70.0,1.0,amazon
4824,Jul 26 2019 19:17:08.896630000 MST,0.001068,3978,70.0,1.0,amazon
4825,Jul 26 2019 19:17:08.897522000 MST,0.000892,3978,70.0,1.0,amazon
4826,Jul 26 2019 19:17:08.898584000 MST,0.001062,3978,70.0,1.0,amazon
4827,Jul 26 2019 19:17:08.899469000 MST,0.000885,3978,70.0,1.0,amazon
4828,Jul 26 2019 19:17:08.900534000 MST,0.001065,300,70.0,0.0,amazon
4829,Jul 26 2019 19:17:08.900564000 MST,3e-05,3978,70.0,1.0,amazon
4830,Jul 26 2019 19:17:08.901596000 MST,0.001032,3978,70.0,1.0,amazon
4831,Jul 26 2019 19:17:08.902499000 MST,0.000903,3978,70.0,1.0,amazon
4832,Jul 26 2019 19:17:08.903564000 MST,0.001065,3557,70.0,1.0,amazon
4833,Jul 26 2019 19:17:08.904607000 MST,0.001043,3437,70.0,1.0,amazon
4834,Jul 26 2019 19:17:08.905495000 MST,0.000888,2784,70.0,1.0,amazon
4835,Jul 26 2019 19:17:08.906555000 MST,0.00106,2784,70.0,1.0,amazon
4836,Jul 26 2019 19:17:08.907626000 MST,0.001071,3978,70.0,1.0,amazon
4837,Jul 26 2019 19:17:08.908516000 MST,0.00089,3978,70.0,1.0,amazon
4838,Jul 26 2019 19:17:08.909607000 MST,0.001091,588,70.0,0.0,amazon
4839,Jul 26 2019 19:17:08.909636000 MST,2.9e-05,3978,70.0,1.0,amazon
4840,Jul 26 2019 19:17:08.910462000 MST,0.000826,3978,70.0,1.0,amazon
4841,Jul 26 2019 19:17:08.911535000 MST,0.001073,3978,70.0,1.0,amazon
4842,Jul 26 2019 19:17:08.912612000 MST,0.001077,3978,70.0,1.0,amazon
4843,Jul 26 2019 19:17:08.913496000 MST,0.000884,3978,70.0,1.0,amazon
4844,Jul 26 2019 19:17:08.914551000 MST,0.001055,3978,70.0,1.0,amazon
4845,Jul 26 2019 19:17:08.915612000 MST,0.001061,3978,70.0,1.0,amazon
4846,Jul 26 2019 19:17:08.916489000 MST,0.000877,3978,70.0,1.0,amazon
4847,Jul 26 2019 19:17:08.917561000 MST,0.001072,3978,70.0,1.0,amazon
4848,Jul 26 2019 19:17:08.918673000 MST,0.001112,886,70.0,0.0,amazon
4849,Jul 26 2019 19:17:08.918706000 MST,3.3e-05,3978,70.0,1.0,amazon
4850,Jul 26 2019 19:17:08.919513000 MST,0.000807,3978,70.0,1.0,amazon
4851,Jul 26 2019 19:17:08.920575000 MST,0.001062,3978,70.0,1.0,amazon
4852,Jul 26 2019 19:17:08.921453000 MST,0.000878,2976,70.0,1.0,amazon
4853,Jul 26 2019 19:17:08.922521000 MST,0.001068,2784,70.0,1.0,amazon
4854,Jul 26 2019 19:17:08.923585000 MST,0.001064,2784,70.0,1.0,amazon
4855,Jul 26 2019 19:17:08.924475000 MST,0.00089,3978,70.0,1.0,amazon
4856,Jul 26 2019 19:17:08.925549000 MST,0.001074,3978,70.0,1.0,amazon
4857,Jul 26 2019 19:17:08.926605000 MST,0.001056,3978,70.0,1.0,amazon
4858,Jul 26 2019 19:17:08.927493000 MST,0.000888,2496,70.0,1.0,amazon
4859,Jul 26 2019 19:17:08.928567000 MST,0.001074,3978,70.0,1.0,amazon
4860,Jul 26 2019 19:17:08.929636000 MST,0.001069,3978,70.0,1.0,amazon
4861,Jul 26 2019 19:17:08.930501000 MST,0.000865,1398,70.0,1.0,amazon
4862,Jul 26 2019 19:17:08.931594000 MST,0.001093,548,70.0,0.0,amazon
4863,Jul 26 2019 19:17:08.931619000 MST,2.5e-05,3978,70.0,1.0,amazon
4864,Jul 26 2019 19:17:08.932458000 MST,0.000839,3978,70.0,1.0,amazon
4865,Jul 26 2019 19:17:08.933536000 MST,0.001078,128,70.0,1.0,amazon
4866,Jul 26 2019 19:17:08.934586000 MST,0.00105,2784,70.0,1.0,amazon
4867,Jul 26 2019 19:17:08.937607000 MST,0.003021,2784,70.0,1.0,amazon
4868,Jul 26 2019 19:17:08.943480000 MST,0.005873,2784,70.0,1.0,amazon
4869,Jul 26 2019 19:17:08.948610000 MST,0.00513,1398,70.0,1.0,amazon
4870,Jul 26 2019 19:17:08.949492000 MST,0.000882,1398,70.0,1.0,amazon
4871,Jul 26 2019 19:17:08.951669000 MST,0.002177,548,70.0,0.0,amazon
4872,Jul 26 2019 19:17:08.954431000 MST,0.002762,2784,70.0,1.0,amazon
4873,Jul 26 2019 19:17:08.959578000 MST,0.005147,2784,70.0,1.0,amazon
4874,Jul 26 2019 19:17:08.960651000 MST,0.001073,1398,70.0,0.0,amazon
4875,Jul 26 2019 19:17:08.964553000 MST,0.003902,1398,70.0,1.0,amazon
4876,Jul 26 2019 19:17:08.965432000 MST,0.000879,1398,70.0,1.0,amazon
4877,Jul 26 2019 19:17:08.967604000 MST,0.002172,2784,70.0,1.0,amazon
4878,Jul 26 2019 19:17:08.969698000 MST,0.002094,1635,70.0,0.0,amazon
4879,Jul 26 2019 19:17:08.977502000 MST,0.007804,2784,70.0,1.0,amazon
4880,Jul 26 2019 19:17:08.979495000 MST,0.001993,2784,70.0,1.0,amazon
4881,Jul 26 2019 19:17:08.982463000 MST,0.002968,3978,70.0,1.0,amazon
4882,Jul 26 2019 19:17:08.983559000 MST,0.001096,1302,70.0,1.0,amazon
4883,Jul 26 2019 19:17:08.984606000 MST,0.001047,3978,70.0,1.0,amazon
4884,Jul 26 2019 19:17:08.985518000 MST,0.000912,3978,70.0,1.0,amazon
4885,Jul 26 2019 19:17:08.986546000 MST,0.001028,2592,70.0,1.0,amazon
4886,Jul 26 2019 19:17:08.988493000 MST,0.001947,2784,70.0,1.0,amazon
4887,Jul 26 2019 19:17:08.989601000 MST,0.001108,1398,70.0,1.0,amazon
4888,Jul 26 2019 19:17:08.990473000 MST,0.000872,3978,70.0,1.0,amazon
4889,Jul 26 2019 19:17:08.991642000 MST,0.001169,548,70.0,0.0,amazon
4890,Jul 26 2019 19:17:08.991672000 MST,3e-05,3978,70.0,1.0,amazon
4891,Jul 26 2019 19:17:08.992608000 MST,0.000936,3978,70.0,1.0,amazon
4892,Jul 26 2019 19:17:08.993496000 MST,0.000888,3978,70.0,1.0,amazon
4893,Jul 26 2019 19:17:08.994564000 MST,0.001068,3978,70.0,1.0,amazon
4894,Jul 26 2019 19:17:08.995417000 MST,0.000853,3978,70.0,1.0,amazon
4895,Jul 26 2019 19:17:08.996513000 MST,0.001096,3978,70.0,1.0,amazon
4896,Jul 26 2019 19:17:08.997579000 MST,0.001066,3978,70.0,1.0,amazon
4897,Jul 26 2019 19:17:08.998461000 MST,0.000882,3978,70.0,1.0,amazon
4898,Jul 26 2019 19:17:08.999535000 MST,0.001074,3978,70.0,1.0,amazon
4899,Jul 26 2019 19:17:09.000592000 MST,0.001057,3978,70.0,1.0,amazon
4900,Jul 26 2019 19:17:09.001492000 MST,0.0009,3978,70.0,1.0,amazon
4901,Jul 26 2019 19:17:09.002547000 MST,0.001055,3978,70.0,1.0,amazon
4902,Jul 26 2019 19:17:09.003616000 MST,0.001069,3557,70.0,1.0,amazon
4903,Jul 26 2019 19:17:09.004498000 MST,0.000882,3978,70.0,1.0,amazon
4904,Jul 26 2019 19:17:09.005561000 MST,0.001063,3978,70.0,1.0,amazon
4905,Jul 26 2019 19:17:09.006464000 MST,0.000903,3978,70.0,1.0,amazon
4906,Jul 26 2019 19:17:09.007529000 MST,0.001065,3557,70.0,1.0,amazon
4907,Jul 26 2019 19:17:09.008589000 MST,0.00106,3978,70.0,1.0,amazon
4908,Jul 26 2019 19:17:09.009480000 MST,0.000891,3978,70.0,1.0,amazon
4909,Jul 26 2019 19:17:09.010536000 MST,0.001056,3978,70.0,1.0,amazon
4910,Jul 26 2019 19:17:09.011628000 MST,0.001092,548,70.0,0.0,amazon
4911,Jul 26 2019 19:17:09.011665000 MST,3.7e-05,3978,70.0,1.0,amazon
4912,Jul 26 2019 19:17:09.012490000 MST,0.000825,3978,70.0,1.0,amazon
4913,Jul 26 2019 19:17:09.013563000 MST,0.001073,3978,70.0,1.0,amazon
4914,Jul 26 2019 19:17:09.014610000 MST,0.001047,3978,70.0,1.0,amazon
4915,Jul 26 2019 19:17:09.015529000 MST,0.000919,3978,70.0,1.0,amazon
4916,Jul 26 2019 19:17:09.016590000 MST,0.001061,3978,70.0,1.0,amazon
4917,Jul 26 2019 19:17:09.017466000 MST,0.000876,3557,70.0,1.0,amazon
4918,Jul 26 2019 19:17:09.018529000 MST,0.001063,3978,70.0,1.0,amazon
4919,Jul 26 2019 19:17:09.019573000 MST,0.001044,3978,70.0,1.0,amazon
4920,Jul 26 2019 19:17:09.020459000 MST,0.000886,3978,70.0,1.0,amazon
4921,Jul 26 2019 19:17:09.021524000 MST,0.001065,3978,70.0,1.0,amazon
4922,Jul 26 2019 19:17:09.022601000 MST,0.001077,3978,70.0,1.0,amazon
4923,Jul 26 2019 19:17:09.023489000 MST,0.000888,3557,70.0,1.0,amazon
4924,Jul 26 2019 19:17:09.024573000 MST,0.001084,3978,70.0,1.0,amazon
4925,Jul 26 2019 19:17:09.025674000 MST,0.001101,3978,70.0,1.0,amazon
4926,Jul 26 2019 19:17:09.026518000 MST,0.000844,3978,70.0,1.0,amazon
4927,Jul 26 2019 19:17:09.027562000 MST,0.001044,3978,70.0,1.0,amazon
4928,Jul 26 2019 19:17:09.028443000 MST,0.000881,3978,70.0,1.0,amazon
4929,Jul 26 2019 19:17:09.029518000 MST,0.001075,3978,70.0,1.0,amazon
4930,Jul 26 2019 19:17:09.030587000 MST,0.001069,3978,70.0,1.0,amazon
4931,Jul 26 2019 19:17:09.031519000 MST,0.000932,548,70.0,0.0,amazon
4932,Jul 26 2019 19:17:09.031537000 MST,1.8e-05,3978,70.0,1.0,amazon
4933,Jul 26 2019 19:17:09.032538000 MST,0.001001,3978,70.0,1.0,amazon
4934,Jul 26 2019 19:17:09.033643000 MST,0.001105,3978,70.0,1.0,amazon
4935,Jul 26 2019 19:17:09.034539000 MST,0.000896,3978,70.0,1.0,amazon
4936,Jul 26 2019 19:17:09.035557000 MST,0.001018,3978,70.0,1.0,amazon
4937,Jul 26 2019 19:17:09.036615000 MST,0.001058,3978,70.0,1.0,amazon
4938,Jul 26 2019 19:17:09.037506000 MST,0.000891,3978,70.0,1.0,amazon
4939,Jul 26 2019 19:17:09.038559000 MST,0.001053,3978,70.0,1.0,amazon
4940,Jul 26 2019 19:17:09.039451000 MST,0.000892,3978,70.0,1.0,amazon
4941,Jul 26 2019 19:17:09.040696000 MST,0.001245,1707,70.0,0.0,amazon
4942,Jul 26 2019 19:17:09.040715000 MST,1.9e-05,3978,70.0,1.0,amazon
4943,Jul 26 2019 19:17:09.041637000 MST,0.000922,3978,70.0,1.0,amazon
4944,Jul 26 2019 19:17:09.041818000 MST,0.000181,500,70.0,0.0,amazon
4945,Jul 26 2019 19:17:09.042469000 MST,0.000651,3978,70.0,1.0,amazon
4946,Jul 26 2019 19:17:09.043559000 MST,0.00109,3557,70.0,1.0,amazon
4947,Jul 26 2019 19:17:09.044612000 MST,0.001053,3978,70.0,1.0,amazon
4948,Jul 26 2019 19:17:09.045485000 MST,0.000873,3978,70.0,1.0,amazon
4949,Jul 26 2019 19:17:09.046541000 MST,0.001056,3978,70.0,1.0,amazon
4950,Jul 26 2019 19:17:09.047650000 MST,0.001109,3978,70.0,1.0,amazon
4951,Jul 26 2019 19:17:09.048494000 MST,0.000844,3978,70.0,1.0,amazon
4952,Jul 26 2019 19:17:09.049756000 MST,0.001262,1707,70.0,0.0,amazon
4953,Jul 26 2019 19:17:09.049788000 MST,3.2e-05,3978,70.0,1.0,amazon
4954,Jul 26 2019 19:17:09.050550000 MST,0.000762,3978,70.0,1.0,amazon
4955,Jul 26 2019 19:17:09.050968000 MST,0.000418,982,70.0,0.0,amazon
4956,Jul 26 2019 19:17:09.051526000 MST,0.000558,3978,70.0,1.0,amazon
4957,Jul 26 2019 19:17:09.052617000 MST,0.001091,3978,70.0,1.0,amazon
4958,Jul 26 2019 19:17:09.053474000 MST,0.000857,3978,70.0,1.0,amazon
4959,Jul 26 2019 19:17:09.054525000 MST,0.001051,3978,70.0,1.0,amazon
4960,Jul 26 2019 19:17:09.055597000 MST,0.001072,918,70.0,1.0,amazon
4961,Jul 26 2019 19:17:09.056497000 MST,0.0009,1398,70.0,1.0,amazon
4962,Jul 26 2019 19:17:09.057564000 MST,0.001067,3978,70.0,1.0,amazon
4963,Jul 26 2019 19:17:09.058764000 MST,0.0012,1707,70.0,0.0,amazon
4964,Jul 26 2019 19:17:09.058772000 MST,8e-06,3978,70.0,1.0,amazon
4965,Jul 26 2019 19:17:09.059506000 MST,0.000734,3978,70.0,1.0,amazon
4966,Jul 26 2019 19:17:09.060569000 MST,0.001063,2496,70.0,1.0,amazon
4967,Jul 26 2019 19:17:09.061449000 MST,0.00088,3978,70.0,1.0,amazon
4968,Jul 26 2019 19:17:09.062532000 MST,0.001083,3978,70.0,1.0,amazon
4969,Jul 26 2019 19:17:09.063632000 MST,0.0011,2592,70.0,1.0,amazon
4970,Jul 26 2019 19:17:09.064468000 MST,0.000836,2784,70.0,1.0,amazon
4971,Jul 26 2019 19:17:09.065544000 MST,0.001076,3978,70.0,1.0,amazon
4972,Jul 26 2019 19:17:09.066594000 MST,0.00105,3978,70.0,1.0,amazon
4973,Jul 26 2019 19:17:09.068568000 MST,0.001974,3978,70.0,1.0,amazon
4974,Jul 26 2019 19:17:09.069610000 MST,0.001042,3978,70.0,1.0,amazon
4975,Jul 26 2019 19:17:09.070512000 MST,0.000902,3978,70.0,1.0,amazon
4976,Jul 26 2019 19:17:09.071628000 MST,0.001116,548,70.0,0.0,amazon
4977,Jul 26 2019 19:17:09.071639000 MST,1.1e-05,2592,70.0,1.0,amazon
4978,Jul 26 2019 19:17:09.072453000 MST,0.000814,3978,70.0,1.0,amazon
4979,Jul 26 2019 19:17:09.073515000 MST,0.001062,3978,70.0,1.0,amazon
4980,Jul 26 2019 19:17:09.074594000 MST,0.001079,2784,70.0,1.0,amazon
4981,Jul 26 2019 19:17:09.075470000 MST,0.000876,2784,70.0,1.0,amazon
4982,Jul 26 2019 19:17:09.076555000 MST,0.001085,3978,70.0,1.0,amazon
4983,Jul 26 2019 19:17:09.077612000 MST,0.001057,3978,70.0,1.0,amazon
4984,Jul 26 2019 19:17:09.079559000 MST,0.001947,3978,70.0,1.0,amazon
4985,Jul 26 2019 19:17:09.080776000 MST,0.001217,1707,70.0,0.0,amazon
4986,Jul 26 2019 19:17:09.080797000 MST,2.1e-05,3978,70.0,1.0,amazon
4987,Jul 26 2019 19:17:09.081537000 MST,0.00074,3978,70.0,1.0,amazon
4988,Jul 26 2019 19:17:09.081912000 MST,0.000375,140,70.0,0.0,amazon
4989,Jul 26 2019 19:17:09.082573000 MST,0.000661,3837,70.0,1.0,amazon
4990,Jul 26 2019 19:17:09.083470000 MST,0.000897,2784,70.0,1.0,amazon
4991,Jul 26 2019 19:17:09.084543000 MST,0.001073,2784,70.0,1.0,amazon
4992,Jul 26 2019 19:17:09.085591000 MST,0.001048,886,70.0,1.0,amazon
4993,Jul 26 2019 19:17:09.086437000 MST,0.000846,2784,70.0,1.0,amazon
4994,Jul 26 2019 19:17:09.089642000 MST,0.003205,1707,70.0,0.0,amazon
4995,Jul 26 2019 19:17:09.090604000 MST,0.000962,660,70.0,0.0,amazon
4996,Jul 26 2019 19:17:09.091624000 MST,0.00102,1398,70.0,1.0,amazon
4997,Jul 26 2019 19:17:09.092496000 MST,0.000872,3978,70.0,1.0,amazon
4998,Jul 26 2019 19:17:09.097473000 MST,0.004977,1398,70.0,1.0,amazon
4999,Jul 26 2019 19:17:09.098501000 MST,0.001028,1398,70.0,1.0,amazon
5000,Jul 26 2019 19:17:09.101529000 MST,0.003028,1398,70.0,1.0,amazon
5001,Jul 26 2019 19:17:09.102581000 MST,0.001052,1398,70.0,1.0,amazon
5002,Jul 26 2019 19:17:09.106556000 MST,0.003975,1398,70.0,1.0,amazon
5003,Jul 26 2019 19:17:09.107559000 MST,0.001003,1398,70.0,1.0,amazon
5004,Jul 26 2019 19:17:09.110613000 MST,0.003054,3978,70.0,1.0,amazon
5005,Jul 26 2019 19:17:09.111536000 MST,0.000923,548,70.0,0.0,amazon
5006,Jul 26 2019 19:17:09.111556000 MST,2e-05,3978,70.0,1.0,amazon
5007,Jul 26 2019 19:17:09.112532000 MST,0.000976,3978,70.0,1.0,amazon
5008,Jul 26 2019 19:17:09.113603000 MST,0.001071,3978,70.0,1.0,amazon
5009,Jul 26 2019 19:17:09.114503000 MST,0.0009,2496,70.0,1.0,amazon
5010,Jul 26 2019 19:17:09.116423000 MST,0.00192,1398,70.0,1.0,amazon
5011,Jul 26 2019 19:17:09.117513000 MST,0.00109,2784,70.0,1.0,amazon
5012,Jul 26 2019 19:17:09.118582000 MST,0.001069,3978,70.0,1.0,amazon
5013,Jul 26 2019 19:17:09.123541000 MST,0.004959,3557,70.0,1.0,amazon
5014,Jul 26 2019 19:17:09.124642000 MST,0.001101,1707,70.0,1.0,amazon
5015,Jul 26 2019 19:17:09.127427000 MST,0.002785,1398,70.0,1.0,amazon
5016,Jul 26 2019 19:17:09.128492000 MST,0.001065,3978,70.0,1.0,amazon
5017,Jul 26 2019 19:17:09.129567000 MST,0.001075,2592,70.0,1.0,amazon
5018,Jul 26 2019 19:17:09.130485000 MST,0.000918,3978,70.0,1.0,amazon
5019,Jul 26 2019 19:17:09.131588000 MST,0.001103,548,70.0,0.0,amazon
5020,Jul 26 2019 19:17:09.131608000 MST,2e-05,1398,70.0,1.0,amazon
5021,Jul 26 2019 19:17:09.133490000 MST,0.001882,2784,70.0,1.0,amazon
5022,Jul 26 2019 19:17:09.134524000 MST,0.001034,2784,70.0,1.0,amazon
5023,Jul 26 2019 19:17:09.139537000 MST,0.005013,3978,70.0,1.0,amazon
5024,Jul 26 2019 19:17:09.140644000 MST,0.001107,216,70.0,0.0,amazon
5025,Jul 26 2019 19:17:09.140669000 MST,2.5e-05,3978,70.0,1.0,amazon
5026,Jul 26 2019 19:17:09.141476000 MST,0.000807,2592,70.0,1.0,amazon
5027,Jul 26 2019 19:17:09.143608000 MST,0.002132,2784,70.0,1.0,amazon
5028,Jul 26 2019 19:17:09.144461000 MST,0.000853,1398,70.0,1.0,amazon
5029,Jul 26 2019 19:17:09.145529000 MST,0.001068,1398,70.0,1.0,amazon
5030,Jul 26 2019 19:17:09.147528000 MST,0.001999,2784,70.0,1.0,amazon
5031,Jul 26 2019 19:17:09.148572000 MST,0.001044,1398,70.0,1.0,amazon
5032,Jul 26 2019 19:17:09.149512000 MST,0.00094,500,70.0,0.0,amazon
5033,Jul 26 2019 19:17:09.149535000 MST,2.3e-05,1398,70.0,1.0,amazon
5034,Jul 26 2019 19:17:09.150492000 MST,0.000957,3978,70.0,1.0,amazon
5035,Jul 26 2019 19:17:09.151606000 MST,0.001114,1302,70.0,1.0,amazon
5036,Jul 26 2019 19:17:09.153553000 MST,0.001947,1398,70.0,1.0,amazon
5037,Jul 26 2019 19:17:09.154574000 MST,0.001021,1398,70.0,1.0,amazon
5038,Jul 26 2019 19:17:09.155492000 MST,0.000918,3978,70.0,1.0,amazon
5039,Jul 26 2019 19:17:09.158564000 MST,0.003072,732,70.0,0.0,amazon
5040,Jul 26 2019 19:17:09.159598000 MST,0.001034,2784,70.0,1.0,amazon
5041,Jul 26 2019 19:17:09.160427000 MST,0.000829,2784,70.0,1.0,amazon
5042,Jul 26 2019 19:17:09.164506000 MST,0.004079,2784,70.0,1.0,amazon
5043,Jul 26 2019 19:17:09.165601000 MST,0.001095,3978,70.0,1.0,amazon
5044,Jul 26 2019 19:17:09.166460000 MST,0.000859,3978,70.0,1.0,amazon
5045,Jul 26 2019 19:17:09.167559000 MST,0.001099,3557,70.0,1.0,amazon
5046,Jul 26 2019 19:17:09.168663000 MST,0.001104,3978,70.0,1.0,amazon
5047,Jul 26 2019 19:17:09.169497000 MST,0.000834,3978,70.0,1.0,amazon
5048,Jul 26 2019 19:17:09.170540000 MST,0.001043,3978,70.0,1.0,amazon
5049,Jul 26 2019 19:17:09.171504000 MST,0.000964,548,70.0,0.0,amazon
5050,Jul 26 2019 19:17:09.171526000 MST,2.2e-05,3978,70.0,1.0,amazon
5051,Jul 26 2019 19:17:09.172546000 MST,0.00102,3978,70.0,1.0,amazon
5052,Jul 26 2019 19:17:09.173674000 MST,0.001128,3978,70.0,1.0,amazon
5053,Jul 26 2019 19:17:09.174485000 MST,0.000811,3978,70.0,1.0,amazon
5054,Jul 26 2019 19:17:09.175547000 MST,0.001062,3978,70.0,1.0,amazon
5055,Jul 26 2019 19:17:09.176619000 MST,0.001072,3978,70.0,1.0,amazon
5056,Jul 26 2019 19:17:09.177514000 MST,0.000895,3557,70.0,1.0,amazon
5057,Jul 26 2019 19:17:09.178563000 MST,0.001049,3978,70.0,1.0,amazon
5058,Jul 26 2019 19:17:09.179629000 MST,0.001066,3978,70.0,1.0,amazon
5059,Jul 26 2019 19:17:09.180504000 MST,0.000875,3978,70.0,1.0,amazon
5060,Jul 26 2019 19:17:09.181579000 MST,0.001075,3978,70.0,1.0,amazon
5061,Jul 26 2019 19:17:09.182455000 MST,0.000876,3978,70.0,1.0,amazon
5062,Jul 26 2019 19:17:09.183533000 MST,0.001078,3557,70.0,1.0,amazon
5063,Jul 26 2019 19:17:09.184610000 MST,0.001077,3978,70.0,1.0,amazon
5064,Jul 26 2019 19:17:09.185482000 MST,0.000872,3978,70.0,1.0,amazon
5065,Jul 26 2019 19:17:09.186541000 MST,0.001059,3978,70.0,1.0,amazon
5066,Jul 26 2019 19:17:09.187614000 MST,0.001073,3978,70.0,1.0,amazon
5067,Jul 26 2019 19:17:09.188486000 MST,0.000872,3978,70.0,1.0,amazon
5068,Jul 26 2019 19:17:09.189580000 MST,0.001094,2784,70.0,1.0,amazon
5069,Jul 26 2019 19:17:09.190635000 MST,0.001055,2784,70.0,1.0,amazon
5070,Jul 26 2019 19:17:09.191581000 MST,0.000946,548,70.0,0.0,amazon
5071,Jul 26 2019 19:17:09.191610000 MST,2.9e-05,2880,70.0,1.0,amazon
5072,Jul 26 2019 19:17:09.192579000 MST,0.000969,3978,70.0,1.0,amazon
5073,Jul 26 2019 19:17:09.193466000 MST,0.000887,3978,70.0,1.0,amazon
5074,Jul 26 2019 19:17:09.194521000 MST,0.001055,3978,70.0,1.0,amazon
5075,Jul 26 2019 19:17:09.195600000 MST,0.001079,2307,70.0,1.0,amazon
5076,Jul 26 2019 19:17:09.196473000 MST,0.000873,3978,70.0,1.0,amazon
5077,Jul 26 2019 19:17:09.197548000 MST,0.001075,2784,70.0,1.0,amazon
5078,Jul 26 2019 19:17:09.198601000 MST,0.001053,3978,70.0,1.0,amazon
5079,Jul 26 2019 19:17:09.199492000 MST,0.000891,3978,70.0,1.0,amazon
5080,Jul 26 2019 19:17:09.200586000 MST,0.001094,548,70.0,0.0,amazon
5081,Jul 26 2019 19:17:09.200607000 MST,2.1e-05,2784,70.0,1.0,amazon
5082,Jul 26 2019 19:17:09.201624000 MST,0.001017,2784,70.0,1.0,amazon
5083,Jul 26 2019 19:17:09.202510000 MST,0.000886,2784,70.0,1.0,amazon
5084,Jul 26 2019 19:17:09.203592000 MST,0.001082,2784,70.0,1.0,amazon
5085,Jul 26 2019 19:17:09.205524000 MST,0.001932,2784,70.0,1.0,amazon
5086,Jul 26 2019 19:17:09.206581000 MST,0.001057,2784,70.0,1.0,amazon
5087,Jul 26 2019 19:17:09.207479000 MST,0.000898,1398,70.0,1.0,amazon
5088,Jul 26 2019 19:17:09.208543000 MST,0.001064,3978,70.0,1.0,amazon
5089,Jul 26 2019 19:17:09.209671000 MST,0.001128,790,70.0,0.0,amazon
5090,Jul 26 2019 19:17:09.209717000 MST,4.6e-05,3978,70.0,1.0,amazon
5091,Jul 26 2019 19:17:09.210501000 MST,0.000784,3978,70.0,1.0,amazon
5092,Jul 26 2019 19:17:09.211565000 MST,0.001064,3978,70.0,1.0,amazon
5093,Jul 26 2019 19:17:09.212600000 MST,0.001035,3978,70.0,1.0,amazon
5094,Jul 26 2019 19:17:09.213525000 MST,0.000925,3978,70.0,1.0,amazon
5095,Jul 26 2019 19:17:09.214579000 MST,0.001054,3978,70.0,1.0,amazon
5096,Jul 26 2019 19:17:09.215463000 MST,0.000884,3978,70.0,1.0,amazon
5097,Jul 26 2019 19:17:09.216531000 MST,0.001068,3557,70.0,1.0,amazon
5098,Jul 26 2019 19:17:09.217591000 MST,0.00106,3978,70.0,1.0,amazon
