frame.number,frame.time,frame.time_delta,frame.cumulative,frame.len,mac-lte.rnti,mac-lte.direction,Application
2844,Jul 26 2019 19:24:50.574135000 MST,0.001072,10.386042,3978,70,1,amazon
2845,Jul 26 2019 19:24:50.575078000 MST,0.000943,10.386985,3557,70,1,amazon
2846,Jul 26 2019 19:24:50.576175000 MST,0.001097,10.388082,886,70,0,amazon
2847,Jul 26 2019 19:24:50.576208000 MST,3.30E-05,10.388115,3978,70,1,amazon
2848,Jul 26 2019 19:24:50.577237000 MST,0.001029,10.389144,790,70,0,amazon
2849,Jul 26 2019 19:24:50.577271000 MST,3.40E-05,10.389178,3978,70,1,amazon
2850,Jul 26 2019 19:24:50.578077000 MST,0.000806,10.389984,3978,70,1,amazon
2851,Jul 26 2019 19:24:50.579153000 MST,0.001076,10.39106,3978,70,1,amazon
2852,Jul 26 2019 19:24:50.580199000 MST,0.001046,10.392106,3978,70,1,amazon
2853,Jul 26 2019 19:24:50.581109000 MST,0.00091,10.393016,3978,70,1,amazon
2854,Jul 26 2019 19:24:50.582170000 MST,0.001061,10.394077,3978,70,1,amazon
2855,Jul 26 2019 19:24:50.583059000 MST,0.000889,10.394966,3978,70,1,amazon
2856,Jul 26 2019 19:24:50.584164000 MST,0.001105,10.396071,3978,70,1,amazon
2857,Jul 26 2019 19:24:50.585292000 MST,0.001128,10.397199,1446,70,0,amazon
2858,Jul 26 2019 19:24:50.585330000 MST,3.80E-05,10.397237,3978,70,1,amazon
2859,Jul 26 2019 19:24:50.586113000 MST,0.000783,10.39802,3978,70,1,amazon
2860,Jul 26 2019 19:24:50.586498000 MST,0.000385,10.398405,404,70,0,amazon
2861,Jul 26 2019 19:24:50.587094000 MST,0.000596,10.399001,3978,70,1,amazon
2862,Jul 26 2019 19:24:50.588190000 MST,0.001096,10.400097,3978,70,1,amazon
2863,Jul 26 2019 19:24:50.589054000 MST,0.000864,10.400961,3978,70,1,amazon
2864,Jul 26 2019 19:24:50.590140000 MST,0.001086,10.402047,3978,70,1,amazon
2865,Jul 26 2019 19:24:50.591204000 MST,0.001064,10.403111,3978,70,1,amazon
2866,Jul 26 2019 19:24:50.592081000 MST,0.000877,10.403988,3978,70,1,amazon
2867,Jul 26 2019 19:24:50.593173000 MST,0.001092,10.40508,3978,70,1,amazon
2868,Jul 26 2019 19:24:50.594275000 MST,0.001102,10.406182,1446,70,0,amazon
2869,Jul 26 2019 19:24:50.594294000 MST,1.90E-05,10.406201,3978,70,1,amazon
2870,Jul 26 2019 19:24:50.595212000 MST,0.000918,10.407119,3557,70,1,amazon
2871,Jul 26 2019 19:24:50.595303000 MST,9.10E-05,10.40721,918,70,0,amazon
2872,Jul 26 2019 19:24:50.596139000 MST,0.000836,10.408046,3978,70,1,amazon
2873,Jul 26 2019 19:24:50.597022000 MST,0.000883,10.408929,3978,70,1,amazon
2874,Jul 26 2019 19:24:50.598095000 MST,0.001073,10.410002,3978,70,1,amazon
2875,Jul 26 2019 19:24:50.599155000 MST,0.00106,10.411062,3978,70,1,amazon
2876,Jul 26 2019 19:24:50.600037000 MST,0.000882,10.411944,3978,70,1,amazon
2877,Jul 26 2019 19:24:50.601107000 MST,0.00107,10.413014,3978,70,1,amazon
2878,Jul 26 2019 19:24:50.602160000 MST,0.001053,10.414067,3978,70,1,amazon
2879,Jul 26 2019 19:24:50.603267000 MST,0.001107,10.415174,1446,70,0,amazon
2880,Jul 26 2019 19:24:50.603298000 MST,3.10E-05,10.415205,3978,70,1,amazon
2881,Jul 26 2019 19:24:50.604246000 MST,0.000948,10.416153,1446,70,0,amazon
2882,Jul 26 2019 19:24:50.604272000 MST,2.60E-05,10.416179,3978,70,1,amazon
2883,Jul 26 2019 19:24:50.605044000 MST,0.000772,10.416951,3978,70,1,amazon
2884,Jul 26 2019 19:24:50.606083000 MST,0.001039,10.41799,3978,70,1,amazon
2885,Jul 26 2019 19:24:50.607139000 MST,0.001056,10.419046,3978,70,1,amazon
2886,Jul 26 2019 19:24:50.608018000 MST,0.000879,10.419925,3978,70,1,amazon
2887,Jul 26 2019 19:24:50.609087000 MST,0.001069,10.420994,3978,70,1,amazon
2888,Jul 26 2019 19:24:50.610151000 MST,0.001064,10.422058,3978,70,1,amazon
2889,Jul 26 2019 19:24:50.611030000 MST,0.000879,10.422937,3978,70,1,amazon
2890,Jul 26 2019 19:24:50.612101000 MST,0.001071,10.424008,3978,70,1,amazon
2891,Jul 26 2019 19:24:50.613203000 MST,0.001102,10.42511,3978,70,1,amazon
2892,Jul 26 2019 19:24:50.614097000 MST,0.000894,10.426004,3978,70,1,amazon
2893,Jul 26 2019 19:24:50.615187000 MST,0.00109,10.427094,3557,70,1,amazon
2894,Jul 26 2019 19:24:50.616058000 MST,0.000871,10.427965,3978,70,1,amazon
2895,Jul 26 2019 19:24:50.617126000 MST,0.001068,10.429033,3978,70,1,amazon
2896,Jul 26 2019 19:24:50.618193000 MST,0.001067,10.4301,3978,70,1,amazon
2897,Jul 26 2019 19:24:50.619078000 MST,0.000885,10.430985,3557,70,1,amazon
2898,Jul 26 2019 19:24:50.620145000 MST,0.001067,10.432052,3978,70,1,amazon
2899,Jul 26 2019 19:24:50.621206000 MST,0.001061,10.433113,3978,70,1,amazon
2900,Jul 26 2019 19:24:50.622091000 MST,0.000885,10.433998,3978,70,1,amazon
2901,Jul 26 2019 19:24:50.623186000 MST,0.001095,10.435093,548,70,0,amazon
2902,Jul 26 2019 19:24:50.623214000 MST,2.80E-05,10.435121,3978,70,1,amazon
2903,Jul 26 2019 19:24:50.624202000 MST,0.000988,10.436109,3978,70,1,amazon
2904,Jul 26 2019 19:24:50.625125000 MST,0.000923,10.437032,3978,70,1,amazon
2905,Jul 26 2019 19:24:50.626158000 MST,0.001033,10.438065,3978,70,1,amazon
2906,Jul 26 2019 19:24:50.627042000 MST,0.000884,10.438949,3978,70,1,amazon
2907,Jul 26 2019 19:24:50.628105000 MST,0.001063,10.440012,3978,70,1,amazon
2908,Jul 26 2019 19:24:50.629170000 MST,0.001065,10.441077,3557,70,1,amazon
2909,Jul 26 2019 19:24:50.630056000 MST,0.000886,10.441963,3978,70,1,amazon
2910,Jul 26 2019 19:24:50.631139000 MST,0.001083,10.443046,3978,70,1,amazon
2911,Jul 26 2019 19:24:50.632346000 MST,0.001207,10.444253,1707,70,0,amazon
2912,Jul 26 2019 19:24:50.632370000 MST,2.40E-05,10.444277,3978,70,1,amazon
2913,Jul 26 2019 19:24:50.633233000 MST,0.000863,10.44514,3978,70,1,amazon
2914,Jul 26 2019 19:24:50.633339000 MST,0.000106,10.445246,1707,70,0,amazon
2915,Jul 26 2019 19:24:50.634153000 MST,0.000814,10.44606,3978,70,1,amazon
2916,Jul 26 2019 19:24:50.634286000 MST,0.000133,10.446193,47,70,0,amazon
2917,Jul 26 2019 19:24:50.635262000 MST,0.000976,10.447169,3557,70,1,amazon
2918,Jul 26 2019 19:24:50.636091000 MST,0.000829,10.447998,3978,70,1,amazon
2919,Jul 26 2019 19:24:50.637154000 MST,0.001063,10.449061,3978,70,1,amazon
2920,Jul 26 2019 19:24:50.638081000 MST,0.000927,10.449988,3978,70,1,amazon
2921,Jul 26 2019 19:24:50.639105000 MST,0.001024,10.451012,3978,70,1,amazon
2922,Jul 26 2019 19:24:50.640169000 MST,0.001064,10.452076,3978,70,1,amazon
2923,Jul 26 2019 19:24:50.641294000 MST,0.001125,10.453201,1707,70,0,amazon
2924,Jul 26 2019 19:24:50.641312000 MST,1.80E-05,10.453219,3978,70,1,amazon
2925,Jul 26 2019 19:24:50.642303000 MST,0.000991,10.45421,3978,70,1,amazon
2926,Jul 26 2019 19:24:50.642865000 MST,0.000562,10.454772,1707,70,0,amazon
2927,Jul 26 2019 19:24:50.643279000 MST,0.000414,10.455186,3978,70,1,amazon
2928,Jul 26 2019 19:24:50.644086000 MST,0.000807,10.455993,886,70,0,amazon
2929,Jul 26 2019 19:24:50.644106000 MST,2.00E-05,10.456013,3978,70,1,amazon
2930,Jul 26 2019 19:24:50.645170000 MST,0.001064,10.457077,3978,70,1,amazon
2931,Jul 26 2019 19:24:50.646261000 MST,0.001091,10.458168,3978,70,1,amazon
2932,Jul 26 2019 19:24:50.647174000 MST,0.000913,10.459081,3978,70,1,amazon
2933,Jul 26 2019 19:24:50.649086000 MST,0.001912,10.460993,3978,70,1,amazon
2934,Jul 26 2019 19:24:50.650370000 MST,0.001284,10.462277,1635,70,0,amazon
2935,Jul 26 2019 19:24:50.650438000 MST,6.80E-05,10.462345,3978,70,1,amazon
2936,Jul 26 2019 19:24:50.651448000 MST,0.00101,10.463355,3978,70,1,amazon
2937,Jul 26 2019 19:24:50.651580000 MST,0.000132,10.463487,1707,70,0,amazon
2938,Jul 26 2019 19:24:50.652045000 MST,0.000465,10.463952,3978,70,1,amazon
2939,Jul 26 2019 19:24:50.653162000 MST,0.001117,10.465069,3978,70,1,amazon
2940,Jul 26 2019 19:24:50.654193000 MST,0.001031,10.4661,3978,70,1,amazon
2941,Jul 26 2019 19:24:50.655088000 MST,0.000895,10.466995,3557,70,1,amazon
2942,Jul 26 2019 19:24:50.656181000 MST,0.001093,10.468088,3978,70,1,amazon
2943,Jul 26 2019 19:24:50.657231000 MST,0.00105,10.469138,3978,70,1,amazon
2944,Jul 26 2019 19:24:50.658093000 MST,0.000862,10.47,3978,70,1,amazon
2945,Jul 26 2019 19:24:50.659152000 MST,0.001059,10.471059,3978,70,1,amazon
2946,Jul 26 2019 19:24:50.660053000 MST,0.000901,10.47196,3978,70,1,amazon
2947,Jul 26 2019 19:24:50.661121000 MST,0.001068,10.473028,3978,70,1,amazon
2948,Jul 26 2019 19:24:50.662177000 MST,0.001056,10.474084,3978,70,1,amazon
2949,Jul 26 2019 19:24:50.663114000 MST,0.000937,10.475021,548,70,0,amazon
2950,Jul 26 2019 19:24:50.663145000 MST,3.10E-05,10.475052,3978,70,1,amazon
2951,Jul 26 2019 19:24:50.664109000 MST,0.000964,10.476016,3978,70,1,amazon
2952,Jul 26 2019 19:24:50.665225000 MST,0.001116,10.477132,3978,70,1,amazon
2953,Jul 26 2019 19:24:50.666077000 MST,0.000852,10.477984,3978,70,1,amazon
2954,Jul 26 2019 19:24:50.667143000 MST,0.001066,10.47905,3978,70,1,amazon
2955,Jul 26 2019 19:24:50.668206000 MST,0.001063,10.480113,3978,70,1,amazon
2956,Jul 26 2019 19:24:50.669094000 MST,0.000888,10.481001,3978,70,1,amazon
2957,Jul 26 2019 19:24:50.670157000 MST,0.001063,10.482064,3978,70,1,amazon
2958,Jul 26 2019 19:24:50.671103000 MST,0.000946,10.48301,3978,70,1,amazon
2959,Jul 26 2019 19:24:50.672276000 MST,0.001173,10.484183,1635,70,0,amazon
2960,Jul 26 2019 19:24:50.672309000 MST,3.30E-05,10.484216,3978,70,1,amazon
2961,Jul 26 2019 19:24:50.673171000 MST,0.000862,10.485078,3978,70,1,amazon
2962,Jul 26 2019 19:24:50.674036000 MST,0.000865,10.485943,3978,70,1,amazon
2963,Jul 26 2019 19:24:50.675175000 MST,0.001139,10.487082,3557,70,1,amazon
2964,Jul 26 2019 19:24:50.676161000 MST,0.000986,10.488068,3978,70,1,amazon
2965,Jul 26 2019 19:24:50.677116000 MST,0.000955,10.489023,3978,70,1,amazon
2966,Jul 26 2019 19:24:50.678165000 MST,0.001049,10.490072,3978,70,1,amazon
2967,Jul 26 2019 19:24:50.679242000 MST,0.001077,10.491149,3978,70,1,amazon
2968,Jul 26 2019 19:24:50.680210000 MST,0.000968,10.492117,3978,70,1,amazon
2969,Jul 26 2019 19:24:50.681333000 MST,0.001123,10.49324,1635,70,0,amazon
2970,Jul 26 2019 19:24:50.681406000 MST,7.30E-05,10.493313,3978,70,1,amazon
2971,Jul 26 2019 19:24:50.682240000 MST,0.000834,10.494147,3978,70,1,amazon
2972,Jul 26 2019 19:24:50.683101000 MST,0.000861,10.495008,208,70,0,amazon
2973,Jul 26 2019 19:24:50.683239000 MST,0.000138,10.495146,3978,70,1,amazon
2974,Jul 26 2019 19:24:50.684195000 MST,0.000956,10.496102,3978,70,1,amazon
2975,Jul 26 2019 19:24:50.685192000 MST,0.000997,10.497099,3978,70,1,amazon
2976,Jul 26 2019 19:24:50.686197000 MST,0.001005,10.498104,3978,70,1,amazon
2977,Jul 26 2019 19:24:50.687224000 MST,0.001027,10.499131,3978,70,1,amazon
2978,Jul 26 2019 19:24:50.688099000 MST,0.000875,10.500006,3978,70,1,amazon
2979,Jul 26 2019 19:24:50.689168000 MST,0.001069,10.501075,3978,70,1,amazon
2980,Jul 26 2019 19:24:50.690388000 MST,0.00122,10.502295,1635,70,0,amazon
2981,Jul 26 2019 19:24:50.690473000 MST,8.50E-05,10.50238,3978,70,1,amazon
2982,Jul 26 2019 19:24:50.691366000 MST,0.000893,10.503273,3978,70,1,amazon
2983,Jul 26 2019 19:24:50.692123000 MST,0.000757,10.50403,500,70,0,amazon
2984,Jul 26 2019 19:24:50.692150000 MST,2.70E-05,10.504057,3978,70,1,amazon
2985,Jul 26 2019 19:24:50.692503000 MST,0.000353,10.50441,240,70,0,amazon
2986,Jul 26 2019 19:24:50.693027000 MST,0.000524,10.504934,3978,70,1,amazon
2987,Jul 26 2019 19:24:50.694117000 MST,0.00109,10.506024,3978,70,1,amazon
2988,Jul 26 2019 19:24:50.695223000 MST,0.001106,10.50713,3557,70,1,amazon
2989,Jul 26 2019 19:24:50.696064000 MST,0.000841,10.507971,3978,70,1,amazon
2990,Jul 26 2019 19:24:50.697144000 MST,0.00108,10.509051,3978,70,1,amazon
2991,Jul 26 2019 19:24:50.698202000 MST,0.001058,10.510109,3978,70,1,amazon
2992,Jul 26 2019 19:24:50.699194000 MST,0.000992,10.511101,1635,70,0,amazon
2993,Jul 26 2019 19:24:50.699228000 MST,3.40E-05,10.511135,3978,70,1,amazon
2994,Jul 26 2019 19:24:50.700177000 MST,0.000949,10.512084,3978,70,1,amazon
2995,Jul 26 2019 19:24:50.700466000 MST,0.000289,10.512373,660,70,0,amazon
2996,Jul 26 2019 19:24:50.701230000 MST,0.000764,10.513137,790,70,0,amazon
2997,Jul 26 2019 19:24:50.701308000 MST,7.80E-05,10.513215,3978,70,1,amazon
2998,Jul 26 2019 19:24:50.702064000 MST,0.000756,10.513971,3978,70,1,amazon
2999,Jul 26 2019 19:24:50.705187000 MST,0.003123,10.517094,3978,70,1,amazon
3000,Jul 26 2019 19:24:50.706217000 MST,0.00103,10.518124,3978,70,1,amazon
3001,Jul 26 2019 19:24:50.707118000 MST,0.000901,10.519025,3978,70,1,amazon
3002,Jul 26 2019 19:24:50.708315000 MST,0.001197,10.520222,1635,70,0,amazon
3003,Jul 26 2019 19:24:50.709333000 MST,0.001018,10.52124,3978,70,1,amazon
3004,Jul 26 2019 19:24:50.709346000 MST,1.30E-05,10.521253,1158,70,0,amazon
3005,Jul 26 2019 19:24:50.710150000 MST,0.000804,10.522057,1078,70,0,amazon
3006,Jul 26 2019 19:24:50.710184000 MST,3.40E-05,10.522091,3978,70,1,amazon
3007,Jul 26 2019 19:24:50.711217000 MST,0.001033,10.523124,3978,70,1,amazon
3008,Jul 26 2019 19:24:50.712233000 MST,0.001016,10.52414,3978,70,1,amazon
3009,Jul 26 2019 19:24:50.713145000 MST,0.000912,10.525052,3978,70,1,amazon
3010,Jul 26 2019 19:24:50.714220000 MST,0.001075,10.526127,3978,70,1,amazon
3011,Jul 26 2019 19:24:50.715083000 MST,0.000863,10.52699,3557,70,1,amazon
3012,Jul 26 2019 19:24:50.716156000 MST,0.001073,10.528063,3978,70,1,amazon
3013,Jul 26 2019 19:24:50.717229000 MST,0.001073,10.529136,3978,70,1,amazon
3014,Jul 26 2019 19:24:50.718160000 MST,0.000931,10.530067,3978,70,1,amazon
3015,Jul 26 2019 19:24:50.719164000 MST,0.001004,10.531071,3978,70,1,amazon
3016,Jul 26 2019 19:24:50.720228000 MST,0.001064,10.532135,3978,70,1,amazon
3017,Jul 26 2019 19:24:50.721119000 MST,0.000891,10.533026,3978,70,1,amazon
3018,Jul 26 2019 19:24:50.722186000 MST,0.001067,10.534093,3978,70,1,amazon
3019,Jul 26 2019 19:24:50.723233000 MST,0.001047,10.53514,548,70,0,amazon
3020,Jul 26 2019 19:24:50.723311000 MST,7.80E-05,10.535218,3978,70,1,amazon
3021,Jul 26 2019 19:24:50.724110000 MST,0.000799,10.536017,3978,70,1,amazon
3022,Jul 26 2019 19:24:50.725213000 MST,0.001103,10.53712,3978,70,1,amazon
3023,Jul 26 2019 19:24:50.726051000 MST,0.000838,10.537958,3978,70,1,amazon
3024,Jul 26 2019 19:24:50.727115000 MST,0.001064,10.539022,3978,70,1,amazon
3025,Jul 26 2019 19:24:50.729071000 MST,0.001956,10.540978,3978,70,1,amazon
3026,Jul 26 2019 19:24:50.730128000 MST,0.001057,10.542035,3978,70,1,amazon
3027,Jul 26 2019 19:24:50.731245000 MST,0.001117,10.543152,3978,70,1,amazon
3028,Jul 26 2019 19:24:50.732179000 MST,0.000934,10.544086,732,70,0,amazon
3029,Jul 26 2019 19:24:50.732236000 MST,5.70E-05,10.544143,3978,70,1,amazon
3030,Jul 26 2019 19:24:50.733188000 MST,0.000952,10.545095,3978,70,1,amazon
3031,Jul 26 2019 19:24:50.734254000 MST,0.001066,10.546161,3978,70,1,amazon
3032,Jul 26 2019 19:24:50.735183000 MST,0.000929,10.54709,3557,70,1,amazon
3033,Jul 26 2019 19:24:50.736206000 MST,0.001023,10.548113,3978,70,1,amazon
3034,Jul 26 2019 19:24:50.737091000 MST,0.000885,10.548998,3978,70,1,amazon
3035,Jul 26 2019 19:24:50.738147000 MST,0.001056,10.550054,3978,70,1,amazon
3036,Jul 26 2019 19:24:50.739216000 MST,0.001069,10.551123,3978,70,1,amazon
3037,Jul 26 2019 19:24:50.740152000 MST,0.000936,10.552059,3978,70,1,amazon
3038,Jul 26 2019 19:24:50.741225000 MST,0.001073,10.553132,982,70,0,amazon
3039,Jul 26 2019 19:24:50.741280000 MST,5.50E-05,10.553187,3978,70,1,amazon
3040,Jul 26 2019 19:24:50.742224000 MST,0.000944,10.554131,3978,70,1,amazon
3041,Jul 26 2019 19:24:50.743084000 MST,0.00086,10.554991,3978,70,1,amazon
3042,Jul 26 2019 19:24:50.744146000 MST,0.001062,10.556053,3978,70,1,amazon
3043,Jul 26 2019 19:24:50.745281000 MST,0.001135,10.557188,3978,70,1,amazon
3044,Jul 26 2019 19:24:50.746142000 MST,0.000861,10.558049,3978,70,1,amazon
3045,Jul 26 2019 19:24:50.747207000 MST,0.001065,10.559114,3978,70,1,amazon
3046,Jul 26 2019 19:24:50.748089000 MST,0.000882,10.559996,3978,70,1,amazon
3047,Jul 26 2019 19:24:50.749164000 MST,0.001075,10.561071,3978,70,1,amazon
3048,Jul 26 2019 19:24:50.750272000 MST,0.001108,10.562179,1302,70,0,amazon
3049,Jul 26 2019 19:24:50.750310000 MST,3.80E-05,10.562217,3978,70,1,amazon
3050,Jul 26 2019 19:24:50.751051000 MST,0.000741,10.562958,3978,70,1,amazon
3051,Jul 26 2019 19:24:50.752103000 MST,0.001052,10.56401,3978,70,1,amazon
3052,Jul 26 2019 19:24:50.753224000 MST,0.001121,10.565131,3978,70,1,amazon
3053,Jul 26 2019 19:24:50.754134000 MST,0.00091,10.566041,3978,70,1,amazon
3054,Jul 26 2019 19:24:50.755212000 MST,0.001078,10.567119,3557,70,1,amazon
3055,Jul 26 2019 19:24:50.756262000 MST,0.00105,10.568169,3978,70,1,amazon
3056,Jul 26 2019 19:24:50.757116000 MST,0.000854,10.569023,3978,70,1,amazon
3057,Jul 26 2019 19:24:50.758224000 MST,0.001108,10.570131,3978,70,1,amazon
3058,Jul 26 2019 19:24:50.759166000 MST,0.000942,10.571073,1302,70,0,amazon
3059,Jul 26 2019 19:24:50.759206000 MST,4.00E-05,10.571113,3978,70,1,amazon
3060,Jul 26 2019 19:24:50.760227000 MST,0.001021,10.572134,1707,70,0,amazon
3061,Jul 26 2019 19:24:50.760255000 MST,2.80E-05,10.572162,3978,70,1,amazon
3062,Jul 26 2019 19:24:50.761278000 MST,0.001023,10.573185,1707,70,0,amazon
3063,Jul 26 2019 19:24:50.761304000 MST,2.60E-05,10.573211,3978,70,1,amazon
3064,Jul 26 2019 19:24:50.762044000 MST,0.00074,10.573951,3978,70,1,amazon
3065,Jul 26 2019 19:24:50.763109000 MST,0.001065,10.575016,3978,70,1,amazon
3066,Jul 26 2019 19:24:50.764176000 MST,0.001067,10.576083,3978,70,1,amazon
3067,Jul 26 2019 19:24:50.765155000 MST,0.000979,10.577062,3978,70,1,amazon
3068,Jul 26 2019 19:24:50.766164000 MST,0.001009,10.578071,3978,70,1,amazon
3069,Jul 26 2019 19:24:50.767251000 MST,0.001087,10.579158,3978,70,1,amazon
3070,Jul 26 2019 19:24:50.768223000 MST,0.000972,10.58013,1635,70,0,amazon
3071,Jul 26 2019 19:24:50.769369000 MST,0.001146,10.581276,3978,70,1,amazon
3072,Jul 26 2019 19:24:50.769415000 MST,4.60E-05,10.581322,1707,70,0,amazon
3073,Jul 26 2019 19:24:50.770185000 MST,0.00077,10.582092,3978,70,1,amazon
3074,Jul 26 2019 19:24:50.770750000 MST,0.000565,10.582657,1707,70,0,amazon
3075,Jul 26 2019 19:24:50.771121000 MST,0.000371,10.583028,500,70,0,amazon
3076,Jul 26 2019 19:24:50.771168000 MST,4.70E-05,10.583075,3978,70,1,amazon
3077,Jul 26 2019 19:24:50.772181000 MST,0.001013,10.584088,3978,70,1,amazon
3078,Jul 26 2019 19:24:50.773076000 MST,0.000895,10.584983,3978,70,1,amazon
3079,Jul 26 2019 19:24:50.774139000 MST,0.001063,10.586046,3978,70,1,amazon
3080,Jul 26 2019 19:24:50.775239000 MST,0.0011,10.587146,3557,70,1,amazon
3081,Jul 26 2019 19:24:50.776101000 MST,0.000862,10.588008,3978,70,1,amazon
3082,Jul 26 2019 19:24:50.777284000 MST,0.001183,10.589191,1635,70,0,amazon
3083,Jul 26 2019 19:24:50.777318000 MST,3.40E-05,10.589225,3978,70,1,amazon
3084,Jul 26 2019 19:24:50.778375000 MST,0.001057,10.590282,1707,70,0,amazon
3085,Jul 26 2019 19:24:50.778419000 MST,4.40E-05,10.590326,3978,70,1,amazon
3086,Jul 26 2019 19:24:50.779105000 MST,0.000686,10.591012,3557,70,1,amazon
3087,Jul 26 2019 19:24:50.780181000 MST,0.001076,10.592088,3978,70,1,amazon
3088,Jul 26 2019 19:24:50.781086000 MST,0.000905,10.592993,3978,70,1,amazon
3089,Jul 26 2019 19:24:50.782175000 MST,0.001089,10.594082,3978,70,1,amazon
3090,Jul 26 2019 19:24:50.783190000 MST,0.001015,10.595097,548,70,0,amazon
3091,Jul 26 2019 19:24:50.783229000 MST,3.90E-05,10.595136,3978,70,1,amazon
3092,Jul 26 2019 19:24:50.784092000 MST,0.000863,10.595999,3978,70,1,amazon
3093,Jul 26 2019 19:24:50.786199000 MST,0.002107,10.598106,3978,70,1,amazon
3094,Jul 26 2019 19:24:50.787059000 MST,0.00086,10.598966,3978,70,1,amazon
3095,Jul 26 2019 19:24:50.788143000 MST,0.001084,10.60005,3978,70,1,amazon
3096,Jul 26 2019 19:24:50.789242000 MST,0.001099,10.601149,3557,70,1,amazon
3097,Jul 26 2019 19:24:50.790123000 MST,0.000881,10.60203,3978,70,1,amazon
3098,Jul 26 2019 19:24:50.791167000 MST,0.001044,10.603074,3978,70,1,amazon
3099,Jul 26 2019 19:24:50.792054000 MST,0.000887,10.603961,3978,70,1,amazon
3100,Jul 26 2019 19:24:50.793118000 MST,0.001064,10.605025,3978,70,1,amazon
3101,Jul 26 2019 19:24:50.794184000 MST,0.001066,10.606091,3978,70,1,amazon
3102,Jul 26 2019 19:24:50.795101000 MST,0.000917,10.607008,3557,70,1,amazon
3103,Jul 26 2019 19:24:50.796135000 MST,0.001034,10.608042,3978,70,1,amazon
3104,Jul 26 2019 19:24:50.797199000 MST,0.001064,10.609106,3978,70,1,amazon
3105,Jul 26 2019 19:24:50.798082000 MST,0.000883,10.609989,3978,70,1,amazon
3106,Jul 26 2019 19:24:50.799149000 MST,0.001067,10.611056,3978,70,1,amazon
3107,Jul 26 2019 19:24:50.800213000 MST,0.001064,10.61212,3978,70,1,amazon
3108,Jul 26 2019 19:24:50.801099000 MST,0.000886,10.613006,3978,70,1,amazon
3109,Jul 26 2019 19:24:50.802161000 MST,0.001062,10.614068,3978,70,1,amazon
3110,Jul 26 2019 19:24:50.803072000 MST,0.000911,10.614979,548,70,0,amazon
3111,Jul 26 2019 19:24:50.803100000 MST,2.80E-05,10.615007,3978,70,1,amazon
3112,Jul 26 2019 19:24:50.804119000 MST,0.001019,10.616026,3978,70,1,amazon
3113,Jul 26 2019 19:24:50.805213000 MST,0.001094,10.61712,3978,70,1,amazon
3114,Jul 26 2019 19:24:50.806071000 MST,0.000858,10.617978,3978,70,1,amazon
3115,Jul 26 2019 19:24:50.807134000 MST,0.001063,10.619041,3978,70,1,amazon
3116,Jul 26 2019 19:24:50.809087000 MST,0.001953,10.620994,3978,70,1,amazon
3117,Jul 26 2019 19:24:50.810149000 MST,0.001062,10.622056,3978,70,1,amazon
3118,Jul 26 2019 19:24:50.811234000 MST,0.001085,10.623141,3978,70,1,amazon
3119,Jul 26 2019 19:24:50.812229000 MST,0.000995,10.624136,1707,70,0,amazon
3120,Jul 26 2019 19:24:50.812254000 MST,2.50E-05,10.624161,3978,70,1,amazon
3121,Jul 26 2019 19:24:50.813354000 MST,0.0011,10.625261,3978,70,1,amazon
3122,Jul 26 2019 19:24:50.813762000 MST,0.000408,10.625669,1707,70,0,amazon
3123,Jul 26 2019 19:24:50.814154000 MST,0.000392,10.626061,3978,70,1,amazon
3124,Jul 26 2019 19:24:50.815074000 MST,0.00092,10.626981,660,70,0,amazon
3125,Jul 26 2019 19:24:50.815185000 MST,0.000111,10.627092,3557,70,1,amazon
3126,Jul 26 2019 19:24:50.816156000 MST,0.000971,10.628063,3978,70,1,amazon
3127,Jul 26 2019 19:24:50.817081000 MST,0.000925,10.628988,3978,70,1,amazon
3128,Jul 26 2019 19:24:50.818098000 MST,0.001017,10.630005,3978,70,1,amazon
3129,Jul 26 2019 19:24:50.819189000 MST,0.001091,10.631096,3978,70,1,amazon
3130,Jul 26 2019 19:24:50.820061000 MST,0.000872,10.631968,3978,70,1,amazon
3131,Jul 26 2019 19:24:50.821233000 MST,0.001172,10.63314,1707,70,0,amazon
3132,Jul 26 2019 19:24:50.821254000 MST,2.10E-05,10.633161,3978,70,1,amazon
3133,Jul 26 2019 19:24:50.822364000 MST,0.00111,10.634271,3978,70,1,amazon
3134,Jul 26 2019 19:24:50.822698000 MST,0.000334,10.634605,1707,70,0,amazon
3135,Jul 26 2019 19:24:50.823223000 MST,0.000525,10.63513,3978,70,1,amazon
3136,Jul 26 2019 19:24:50.823611000 MST,0.000388,10.635518,1158,70,0,amazon
